Id,SalePrice
1617,86063.98883540003
1618,130418.90862109368
1619,133957.99031443853
1620,195090.01798447373
1621,138902.47252461358
1622,150648.2809734954
1623,297171.68502627907
1624,200248.04241839604
1625,128224.54464395606
1626,169463.12210187293
1627,176540.01800921833
1628,273383.36741217284
1629,178493.5830207912
1630,369213.808191714
1631,225935.59805859588
1632,276611.9434385575
1633,170818.08790226682
1634,176540.01800921833
1635,178388.583287318
1636,164599.88272919235
1637,171690.4410921749
1638,215067.22426031355
1639,182668.03209111252
1640,244671.93346380582
1641,186913.96260551154
1642,213553.04248291004
1643,225738.70814579178
1644,223595.51739463277
1645,171305.07038527212
1646,149297.58951446478
1647,177346.29436178654
1648,147668.56595147203
1649,133609.3700143969
1650,116728.33713895612
1651,126591.1583834268
1652,97644.60489490148
1653,97644.60489490148
1654,162943.62741317006
1655,169439.65140526948
1656,156782.98119232437
1657,162943.62741317006
1658,159344.11898252144
1659,158015.69316489986
1660,142876.27184761548
1661,482511.55296088255
1662,461605.9259783028
1663,377368.513883413
1664,473145.8060225754
1665,343535.6465510559
1666,294228.8832357862
1667,339937.9299059127
1668,348098.58768640406
1669,290453.9972171456
1670,344262.5405739028
1671,236610.3921604888
1672,428338.6320923033
1673,313332.86497110414
1674,257853.56300826516
1675,174179.8586797381
1676,179114.36327847192
1677,199002.93587510037
1678,417941.3875811071
1679,373024.07375830645
1680,354077.4791709712
1681,277985.9897595814
1682,283477.93662774714
1683,196476.30746461754
1684,176804.0821185436
1685,173558.12446997187
1686,184440.618200845
1687,170691.3087526071
1688,189033.66151036933
1689,189033.66151036933
1690,177294.20811426136
1691,176439.82717576475
1692,267850.3114464582
1693,170691.3087526071
1694,175778.53456400303
1695,170173.489242938
1696,276584.307662146
1697,170173.489242938
1698,383776.87741858314
1699,346432.91713455203
1700,241955.8794291718
1701,264217.099025329
1702,297926.9904587164
1703,281171.243388716
1704,284732.55962148076
1705,232991.77290595573
1706,441905.7703132508
1707,219631.39838641195
1708,213317.99926767976
1709,303144.34417272545
1710,228495.67078730758
1711,242539.87006811652
1712,295342.647499822
1713,234199.74988770386
1714,218400.2073166032
1715,193638.2731868418
1716,186450.94647580685
1717,180133.55349364976
1718,146042.00602621774
1719,206148.09063024222
1720,255354.83183913154
1721,183264.94744697041
1722,138076.3893150268
1723,156437.79397467212
1724,231821.54464152132
1725,241352.56371202986
1726,185821.30096867803
1727,174140.34942484755
1728,185851.8472367451
1729,160653.8837218049
1730,159619.86132357898
1731,132971.45642750818
1732,127657.06049174017
1733,122105.81296215946
1734,128486.65481323142
1735,130484.5658483529
1736,123622.13259693263
1737,331133.0167844755
1738,211708.28551021573
1739,292805.5306090754
1740,247465.46279755383
1741,175519.20359113926
1742,174857.0467077058
1743,175245.90842797852
1744,271258.64544990053
1745,216644.39053699173
1746,225071.8236901761
1747,218683.5356346864
1748,215916.88646235867
1749,150710.35556934503
1750,139224.44593879636
1751,230069.7028750053
1752,117227.85676833992
1753,170146.52779042095
1754,215150.88767804345
1755,156807.29223036274
1756,119269.399340266
1757,121467.9509229973
1758,138519.86606063886
1759,161178.00877021602
1760,170684.02646687056
1761,145882.90859379873
1762,163418.7504334227
1763,171765.57281063902
1764,123358.33929742649
1765,181605.68197601195
1766,172343.59380714863
1767,206603.48354914467
1768,140811.8221113188
1769,175435.12615036534
1770,145421.3588673394
1771,136855.23017747843
1772,157196.6138168455
1773,131031.05674427653
1774,145468.47854361162
1775,133363.25434225184
1776,122070.79600027353
1777,109657.12590308479
1778,132389.9744503004
1779,115583.53766365944
1780,174571.01919647798
1781,134361.47604219202
1782,98208.03849776037
1783,146974.87522881027
1784,92370.42538815376
1785,119937.62096903622
1786,183460.71275207456
1787,170800.89760300636
1788,59981.542470955144
1789,114364.63215524294
1790,78170.25771081951
1791,208229.75268451657
1792,155132.76640120035
1793,139400.13470594902
1794,147041.9477051066
1795,138642.5201111581
1796,120328.08808904597
1797,124389.69727359185
1798,129807.30992927321
1799,108901.92414709798
1800,115208.82547493109
1801,134754.84055838874
1802,166832.1996407749
1803,172689.80635189867
1804,136008.07944225307
1805,133997.4021076322
1806,120291.32241415598
1807,134250.2707476777
1808,123412.09638382141
1809,108513.43523826872
1810,129442.14317071413
1811,84280.52185505458
1812,98345.46387873148
1813,109495.94348730182
1814,95854.44908588259
1815,59590.33071168948
1816,84374.2304857691
1817,116538.93109724649
1818,133931.04185098427
1819,113723.20889267269
1820,67548.28129173606
1821,109504.28807236084
1822,143581.33529260277
1823,39642.844243309635
1824,141910.73942364732
1825,121878.1944197861
1826,87955.82924098505
1827,112423.19225821727
1828,122738.86426972777
1829,132093.34033658128
1830,156621.5810815169
1831,197719.13724412234
1832,114402.79551380772
1833,144462.68960193294
1834,124605.52577467547
1835,159819.92207422314
1836,137446.51076360742
1837,77250.22548671118
1838,119066.48185265974
1839,91130.16365604805
1840,143135.44815896422
1841,137931.83308789003
1842,100137.3733924955
1843,132303.5326233576
1844,122722.05463332504
1845,132858.90740531418
1846,147005.18497256932
1847,161700.8974021162
1848,59464.408937383836
1849,128347.83599600704
1850,133383.54669565771
1851,147465.6854465674
1852,132766.81761886674
1853,133543.9188902297
1854,173236.71774166817
1855,147476.4813337572
1856,212968.8270685558
1857,159972.96649443515
1858,144202.69873866654
1859,122396.59927412505
1860,146487.0203353935
1861,122396.59927412505
1862,290420.9711940063
1863,290420.9711940063
1864,290420.9711940063
1865,349583.6394404133
1866,343535.6465510559
1867,268287.0229098388
1868,278026.15602210007
1869,190144.8225395586
1870,247947.77451238132
1871,254967.72392538955
1872,170185.37429535127
1873,230856.42545759244
1874,144443.1108193982
1875,196099.1204861499
1876,192619.06042175557
1877,203615.9034363119
1878,215156.657544941
1879,126000.5974507344
1880,131403.33004905118
1881,227320.38172272735
1882,254315.43643298434
1883,201413.14665370955
1884,216830.04153531612
1885,237044.90491492825
1886,271591.8239627301
1887,202457.87237203837
1888,256818.26667694998
1889,166929.85119326526
1890,125936.54540155226
1891,135335.88576887682
1892,114402.67887235069
1893,132911.27122426775
1894,131077.00791423276
1895,148871.0440379648
1896,123429.69247908259
1897,109889.01338716446
1898,102879.7081338924
1899,140726.9078670758
1900,137219.43870474282
1901,154252.2172305289
1902,141944.3195205713
1903,216054.48663731178
1904,128681.72991420937
1905,180291.4167748668
1906,151532.81518720897
1907,200262.34732962667
1908,112262.26728099023
1909,124088.29220925659
1910,118740.81009763412
1911,181866.30468769884
1912,335988.70765878225
1913,151442.94933353201
1914,67321.12225985131
1915,287301.9774544158
1916,64044.92675172688
1917,275392.268477616
1918,131825.96001203323
1919,150014.940817932
1920,171522.02594566275
1921,417181.5104093177
1922,316170.1342205813
1923,206350.82448294718
1924,214648.4866361532
1925,225416.72754452424
1926,378599.89588533243
1927,128086.54333886049
1928,178015.2645947078
1929,121425.1481313757
1930,128873.85075520922
1931,139219.12591433257
1932,137468.53505768368
1933,151520.28459423865
1934,176540.01800921833
1935,166343.00643884347
1936,176540.01800921833
1937,176540.01800921833
1938,177507.26649207668
1939,266704.1171577962
1940,212661.2553882212
1941,174446.0018731511
1942,177597.74877872813
1943,230682.8950155847
1944,313279.1804095353
1945,345301.62081625836
1946,171323.75744887532
1947,301968.64702998934
1948,161286.08884567686
1949,221082.23172497645
1950,178239.88608326542
1951,252017.77279687524
1952,221703.71089509537
1953,158922.84238845517
1954,222144.0072265516
1955,138404.83273209666
1956,249531.60951064003
1957,172665.2203396648
1958,304674.0916381473
1959,155629.38443887891
1960,115893.34477463154
1961,129604.86503254197
1962,97644.60489490148
1963,97644.60489490148
1964,110512.7501586982
1965,158276.54126968858
1966,169439.65140526948
1967,268965.94729451614
1968,417576.38666411414
1969,355514.33572664845
1970,456825.5549468267
1971,390700.62866131315
1972,369333.97413443576
1973,278696.0861529291
1974,303124.07645996986
1975,489235.2156940799
1976,254217.09363128454
1977,354680.4885249191
1978,403783.5980598494
1979,376702.4864378058
1980,192568.6038157304
1981,353310.8746512309
1982,223676.28138971052
1983,223676.28138971052
1984,179553.38375042385
1985,208946.20119366134
1986,208638.2202106709
1987,192864.38183494212
1988,178234.11062370695
1989,196304.0178104785
1990,226477.09786616373
1991,202482.64177488125
1992,211203.09318241596
1993,176804.0821185436
1994,251356.80221234966
1995,190560.65254599944
1996,257837.28565989187
1997,330908.53270315746
1998,352623.6073242358
1999,241955.8794291718
2000,309741.48944593285
2001,252814.6655113688
2002,225889.77165388773
2003,263356.2701326824
2004,262186.0577256586
2005,235329.03277146796
2006,238923.0082448644
2007,266963.34414385445
2008,195942.32991778356
2009,183154.35387616657
2010,191078.47205566854
2011,146042.00602621774
2012,186028.2919586327
2013,180561.90364327107
2014,181040.40461422145
2015,192450.74205534565
2016,183527.19990821328
2017,194834.7248640323
2018,127568.72382919141
2019,129289.76004616359
2020,124074.29487934249
2021,118749.26833900332
2022,169463.12210187293
2023,153083.4426892543
2024,218611.9205907524
2025,432516.88394238614
2026,183141.35403834932
2027,145843.73692875705
2028,174581.67598346694
2029,170553.19165756824
2030,272074.1417782119
2031,257185.77026780084
2032,269684.89487916284
2033,264395.39753142046
2034,169192.9186254591
2035,204622.7314826726
2036,191704.32115324144
2037,191299.64544654125
2038,315537.31006513134
2039,211465.0723002908
2040,389943.39631046425
2041,257636.89758615498
2042,204331.00695807746
2043,168942.2637125085
2044,179015.9526876295
2045,212867.4293045986
2046,146917.14960520415
2047,147941.5813544727
2048,134437.26624607528
2049,149940.37256371856
2050,173589.3892510808
2051,104277.22693441165
2052,138160.92441037946
2053,146054.97376151537
2054,79664.86737592495
2055,165700.75331615633
2056,124812.13007881118
2057,126942.88569334973
2058,209341.35233215042
2059,140919.8730573138
2060,159918.9336646739
2061,169041.69193533354
2062,135798.38822864048
2063,112852.88339846396
2064,143419.10515229875
2065,153806.0653674736
2066,185175.5356765687
2067,138633.78448154934
2068,153891.59151341332
2069,85711.31575645521
2070,116741.01863635129
2071,100780.59001182902
2072,110002.12628660655
2073,132226.37963729323
2074,182101.25372470045
2075,143579.78498582737
2076,118260.057706168
2077,143485.88455259605
2078,131153.2702251146
2079,143316.93691822735
2080,129183.7018587254
2081,130890.41428976545
2082,124940.27369601166
2083,145261.60798110414
2084,118603.52668707378
2085,137144.3485244819
2086,129442.62311741707
2087,130677.30162876335
2088,106132.88789159883
2089,91016.02339839004
2090,132513.83312463004
2091,115763.21964246605
2092,139239.25336120557
2093,119965.72201814779
2094,139293.71568874287
2095,139147.588971851
2096,76403.5083876977
2097,89589.63345348323
2098,125450.92322260574
2099,50689.68975486115
2100,98917.39807433447
2101,132418.52089648665
2102,134301.5505492155
2103,93981.02472304433
2104,134681.29317356422
2105,113884.16703080373
2106,90093.535272284
2107,228364.91455555623
2108,114762.9391578833
2109,125761.83154094932
2110,120740.56191717902
2111,144694.14875905897
2112,148668.25528394856
2113,115163.45317677732
2114,106906.44404047106
2115,145340.30592264025
2116,117845.75844201416
2117,152489.2326934358
2118,120164.63144144572
2119,100700.92292873944
2120,103865.44534830094
2121,93752.90552128549
2122,96593.05022170242
2123,88431.91992565656
2124,188713.32824971483
2125,144803.23287068558
2126,169442.10420062728
2127,153129.89836668197
2128,121369.14258565662
2129,107488.38465975598
2130,126069.61930519035
2131,170985.85506946902
2132,119724.4328385677
2133,130477.56113651257
2134,109094.3740960433
2135,91478.18134021228
2136,71787.06008262187
2137,131747.0140432316
2138,134938.6263737613
2139,143864.8034224414
2140,134431.15708061165
2141,122722.05463332504
2142,134729.50699149913
2143,142488.82562934535
2144,126115.87733452255
2145,134431.15708061165
2146,144258.3345209088
2147,154553.265957715
2148,121700.17217182941
2149,139133.24973870546
2150,200673.14400271093
2151,138541.24666844695
2152,165238.79005573454
2153,166836.5743996259
2154,111765.21656433218
2155,132377.92710996015
2156,248763.41346258592
2157,220939.3092928496
2158,238221.1697587092
2159,230110.54842680512
2160,175082.81105254142
2161,257167.4731518349
2162,355370.8005282842
2163,354092.50179255387
2164,245936.40209281712
2165,174572.70524784445
2166,150429.53085721837
2167,204260.50209564072
2168,200183.76532469055
2169,190500.73303970718
2170,215290.16650129904
2171,140082.97760697434
2172,138158.8255044614
2173,163732.72419583696
2174,245991.16106102403
2175,303123.24504427006
2176,286781.6528827699
2177,260265.04985452688
2178,224167.88753428156
2179,141323.80989097094
2180,179849.53058909014
2181,202821.76934850347
2182,227522.85951308455
2183,197287.67152683876
2184,133079.70564464654
2185,111131.5769928063
2186,146588.85007831827
2187,144988.86482901548
2188,158444.42214416896
2189,301142.2449237704
2190,82269.86833827809
2191,88034.98341749793
2192,94804.6172764256
2193,98322.04187631041
2194,102789.37616696382
2195,111538.25463642717
2196,99171.8540845618
2197,125712.99000600848
2198,167019.11330433012
2199,152651.4888025958
2200,115856.42933095891
2201,134617.0261872354
2202,199333.2887562985
2203,155181.55036378765
2204,196425.66849463037
2205,125750.48806196002
2206,132084.12309603635
2207,202632.88233556753
2208,238830.25458602686
2209,185984.52946120515
2210,112262.26728099023
2211,115976.57620575269
2212,120211.05144703665
2213,93754.58018285749
2214,120124.24941065366
2215,95655.89471019186
2216,149031.11274103654
2217,71876.05963904131
2218,85883.18838861506
2219,90188.85781129544
2220,65461.616769580476
2221,283422.9016146407
2222,246569.08073667114
2223,291564.6614509488
2224,221688.28584393725
2225,133307.34246523754
2226,179184.76802011338
2227,189206.02025220095
2228,255122.51015013308
2229,236699.00933878566
2230,152024.85055093525
2231,220775.28344732177
2232,184258.3099263152
2233,166867.56904111072
2234,232991.77290595573
2235,209176.81435559908
2236,287780.9792332728
2237,327020.1490885703
2238,187190.18564943713
2239,139850.6937430473
2240,155700.79845180162
2241,144231.89254733216
2242,131687.63394515248
2243,111616.54492656916
2244,99800.57558491873
2245,85684.07056855835
2246,141753.89676559603
2247,109510.92378734922
2248,124150.17296595988
2249,129814.96914437822
2250,132268.1684213308
2251,126242.66554945795
2252,179885.25926710243
2253,162261.62352903967
2254,171981.92919286326
2255,175846.21375912149
2256,185851.8472367451
2257,214846.18405618746
2258,185589.34619780598
2259,178584.82855451753
2260,145882.55920944674
2261,205434.2686282372
2262,225982.3034009127
2263,318591.89915029163
2264,440833.0059151828
2265,157382.3049040278
2266,273489.39108777174
2267,381170.6838204442
2268,375076.1621394307
2269,153498.25535774443
2270,174714.93570862676
2271,217508.8392254179
2272,200313.32708043896
2273,159787.68076073483
2274,163516.1609148928
2275,183676.64536480338
2276,183903.80961203156
2277,184969.43299712637
2278,154964.01128333548
2279,130936.72813076276
2280,114488.73375059817
2281,173845.10380418188
2282,174489.7024635107
2283,99259.57324004165
2284,114580.18081764289
2285,168694.57461505453
2286,127568.72382919141
2287,337643.22827645246
2288,292150.4984478979
2289,386430.23175731546
2290,466152.49601402297
2291,326656.4882562477
2292,389326.15330443473
2293,421783.89730411075
2294,441776.43271847884
2295,422664.25120159076
2296,294454.76341995544
2297,288441.7770801824
2298,354311.4330058466
2299,428784.7017568697
2300,326272.33145837655
2301,255119.41516805277
2302,228798.56969052006
2303,269426.3756387785
2304,265078.4169192863
2305,178015.11829943038
2306,172878.76007608476
2307,174179.8586797381
2308,229103.18701153004
2309,271637.8985538991
2310,231803.8143524651
2311,196476.30746461754
2312,185138.07819869978
2313,178588.54075422394
2314,175082.81105254142
2315,179278.23666407302
2316,184438.36014756106
2317,175403.27749474696
2318,179278.23666407302
2319,178338.33415462743
2320,189507.99785841358
2321,243115.08709744288
2322,189507.99785841358
2323,178070.05428830622
2324,164801.43691783442
2325,222806.33134683303
2326,170691.3087526071
2327,226477.09786616373
2328,226477.09786616373
2329,177940.2298951887
2330,177940.2298951887
2331,375706.2093009227
2332,412206.96969434735
2333,321993.9556159474
2334,277114.89366062125
2335,253115.19135407766
2336,334688.8154841999
2337,202424.0297501844
2338,264326.920928121
2339,240740.6457449119
2340,389224.68446034857
2341,222448.34291301874
2342,242117.8235054748
2343,218467.80743912212
2344,238373.26176561418
2345,252621.15762491347
2346,231611.16807063195
2347,201546.5216353219
2348,234208.0212767916
2349,170963.6753357097
2350,259265.19296007522
2351,252262.40436009638
2352,267691.0154842027
2353,231034.52430711332
2354,143032.8998714661
2355,170440.88282413164
2356,157495.8662960023
2357,205953.16330182413
2358,195801.53050430637
2359,123478.52812695802
2360,126000.5974507344
2361,137449.59454491027
2362,263277.1527001944
2363,137753.6398964333
2364,151112.32882927713
2365,222368.42613794698
2366,213001.51521078084
2367,248482.51542267879
2368,195535.05654342764
2369,248482.51542267879
2370,169708.63553133348
2371,173008.76771727216
2372,195988.4073643431
2373,253016.17227048866
2374,301983.9728486561
2375,248480.27654311486
2376,272407.3584600698
2377,321815.2841079928
2378,144710.70309527134
2379,184794.16518318205
2380,142373.05575519166
2381,154612.55977319283
2382,191115.9992384154
2383,218789.39757870784
2384,238782.27146121798
2385,148099.95244146287
2386,137573.63887401676
2387,137217.96002108848
2388,99947.67187172889
2389,137657.30895775525
2390,138563.82670138852
2391,136355.06525552526
2392,123300.61876434872
2393,176148.65728878463
2394,144564.97393137787
2395,201884.69941054474
2396,143017.15378043664
2397,194371.42514655058
2398,126971.01168137658
2399,67211.01673409903
2400,52289.86327208844
2401,126036.87267516805
2402,132856.7697998139
2403,142758.56424706822
2404,141413.12317286883
2405,152791.90233402708
2406,136940.86331869135
2407,125309.9910458344
2408,145594.1827768774
2409,138758.32049173486
2410,176360.4865811192
2411,122276.17230109122
2412,147333.14740091047
2413,137122.78083250305
2414,137480.6169511524
2415,143875.43278254583
2416,128819.98052428883
2417,129787.01757586733
2418,130484.5658483529
2419,136671.27755249842
2420,119534.75784673364
2421,142848.6727197859
2422,116773.4530564226
2423,116283.17953677736
2424,161247.1721163122
2425,209623.12515619575
2426,141535.6682397856
2427,124658.62083381205
2428,183900.01641291459
2429,119235.97588451333
2430,133394.08639049027
2431,126510.9186135797
2432,138015.70347653487
2433,140919.8730573138
2434,136058.80022369482
2435,144261.04165088243
2436,99886.97994372135
2437,122813.91121883871
2438,124253.06750597223
2439,113646.63517983691
2440,121913.80503812137
2441,101008.20818158893
2442,108185.84154173451
2443,112456.49060233288
2444,117434.26672070216
2445,77091.40383002115
2446,117352.24009643831
2447,183741.14937191128
2448,120156.20344177516
2449,106357.62687715706
2450,146287.52389842196
2451,120196.60564844478
2452,195253.5718614155
2453,87595.00328141634
2454,112327.88810273485
2455,121387.68121942051
2456,117370.6346856521
2457,118878.87060187399
2458,95038.78581799645
2459,103952.72016616509
2460,132515.10095195565
2461,104366.29554547602
2462,122208.60814137771
2463,115099.57125504824
2464,183180.44576844023
2465,140590.21551438328
2466,122548.2596805742
2467,145728.7959545205
2468,81387.74580168737
2469,88621.52678883058
2470,164459.81421749876
2471,206186.77488240454
2472,156356.3981144371
2473,116611.64287882624
2474,94365.93831692102
2475,216599.97745517862
2476,120140.7092754265
2477,127568.72382919141
2478,164803.84250468764
2479,124159.57141375773
2480,140714.09763721155
2481,131153.2702251146
2482,128117.71525835796
2483,123461.74563913296
2484,129966.30728506585
2485,124139.9521066017
2486,163363.80694988347
2487,185602.9869495953
2488,156857.52878103513
2489,154232.32362102953
2490,148610.4470949064
2491,98148.24817395926
2492,177001.61096607064
2493,143999.68191248138
2494,155978.95664871804
2495,100581.25803462935
2496,265967.22998313484
2497,147955.81144228516
2498,121081.36649890196
2499,103894.0029706557
2500,139244.43892910675
2501,138716.20995424042
2502,148672.17923985558
2503,113674.52589674307
2504,192703.8417524541
2505,221840.71822934432
2506,281974.4905944565
2507,363968.19455534895
2508,281974.4905944565
2509,226795.18817273626
2510,242199.3267713348
2511,187357.056188351
2512,208552.590560716
2513,209445.0930298595
2514,277822.76680377906
2515,143068.43378594707
2516,152063.14745304923
2517,136647.08264018822
2518,154548.98241384007
2519,214852.3066454057
2520,197076.56947553353
2521,192407.23628538684
2522,211720.91269208505
2523,127338.68716921585
2524,134822.0441782473
2525,136460.71268994114
2526,138647.23161791218
2527,126000.5974507344
2528,131403.33004905118
2529,138105.0017844757
2530,124811.21303803178
2531,228581.0425350624
2532,224234.26754647185
2533,199062.56573175243
2534,244458.17869162053
2535,313707.47303148574
2536,230253.09047881322
2537,243750.6714876374
2538,183126.38043151284
2539,189159.68591195336
2540,178882.98339452784
2541,180176.8322931642
2542,164810.50627743104
2543,119566.3576174878
2544,136428.79709534903
2545,130054.68044020151
2546,151084.77572288463
2547,139994.456061809
2548,148850.22437332326
2549,158137.62391687176
2550,321392.92719585856
2551,137479.21529819173
2552,133745.6418736419
2553,85263.02412715074
2554,112843.43569788027
2555,110699.63095061184
2556,105476.26228726147
2557,109998.07017749442
2558,158676.45268126763
2559,139972.42656156752
2560,135524.5769896387
2561,141805.49048884257
2562,124209.49420269566
2563,137786.68007020262
2564,174656.353893755
2565,118877.82624342399
2566,151132.82377261654
2567,134661.84046513253
2568,178476.26906019918
2569,173037.95367177925
2570,112262.26728099023
2571,197278.95407664066
2572,203500.32989922081
2573,203853.77641805424
2574,259954.46323987347
2575,125888.33888098465
2576,125756.2476247928
2577,158195.7193122947
2578,87244.98154074229
2579,55370.025426536864
2580,144026.73739743745
2581,127176.92891075916
2582,117384.15698369913
2583,266457.91863349295
2584,154658.51062435025
2585,174308.88200469967
2586,198486.6357395794
2587,193339.4563649796
2588,161346.32163862043
2589,139994.456061809
2590,212279.44678156756
2591,227671.42296056912
2592,237433.23039739352
2593,249316.37548501292
2594,180777.14422934846
2595,214086.90028213905
2596,324204.3928984823
2597,183316.59039311935
2598,263350.4726772814
2599,346957.256484111
2600,148779.1528919799
2601,145653.78384421277
2602,87299.03891369849
2603,85684.07056855835
2604,77691.29716755766
2605,89582.68196074362
2606,139631.03668757153
2607,170264.03921711975
2608,184483.44445032274
2609,149659.96411690678
2610,108218.56128130035
2611,148110.09389710438
2612,150935.2316103818
2613,124150.17296595988
2614,126865.43582301406
2615,151664.2397097106
2616,132565.94560431794
2617,171878.88348254538
2618,211383.25320827428
2619,218409.44844622613
2620,177267.68934956662
2621,178584.82855451753
2622,192619.06042175557
2623,252512.80670938198
2624,298325.7574536082
2625,359192.96979392896
2626,161179.6591040308
2627,205434.2686282372
2628,425476.3753507121
2629,415773.1509484251
2630,360700.69777788874
2631,481341.63508433674
2632,425476.3753507121
2633,303816.821339267
2634,361753.8975888335
2635,144758.39514392026
2636,197985.14974654638
2637,169930.3060852997
2638,256538.46877814585
2639,195773.8751486851
2640,149297.58951446478
2641,121558.7341853877
2642,188103.00959983098
2643,110064.74488964418
2644,125265.54727088187
2645,97644.60489490148
2646,96213.74775713735
2647,99259.57324004165
2648,145607.3207540833
2649,145202.1302586388
2650,168694.57461505453
2651,156782.98119232437
2652,427664.78906213946
2653,257853.56300826516
2654,259329.97317619683
2655,379031.60745929147
2656,328941.5293325978
2657,307512.15396884957
2658,275819.3790948875
2659,321397.4540770602
2660,355356.22961159557
2661,349467.4109129359
2662,327229.024414437
2663,258755.18432348888
2664,271637.8985538991
2665,328803.3744730974
2666,308973.0681085905
2667,171719.6263314351
2668,185896.94448726534
2669,178882.98339452784
2670,316084.7353363039
2671,185896.94448726534
2672,189269.71567100997
2673,201843.0862918286
2674,199593.12920238654
2675,184734.32507178944
2676,189033.66151036933
2677,194241.2308192907
2678,281652.77273017826
2679,274405.37619206373
2680,279969.4521194509
2681,419559.3685824982
2682,364508.68843062606
2683,541228.6926974144
2684,320182.5599830715
2685,357601.41958128754
2686,256136.59781118802
2687,288110.44112546614
2688,248084.71144503617
2689,222109.86692367992
2690,503823.2434249384
2691,182227.9357457176
2692,142856.0069973813
2693,206331.73339907153
2694,145598.91136674836
2695,191078.47205566854
2696,184969.70323278575
2697,195904.44802606155
2698,181891.8250779796
2699,181846.42846006394
2700,161017.35249884572
2701,157673.4462874392
2702,133865.04814898706
2703,132032.86499979004
2704,144919.80859344735
2705,127568.72382919141
2706,124074.29487934249
2707,128402.79818660044
2708,131153.2702251146
2709,110881.85206811895
2710,124563.57468674905
2711,257301.7700624974
2712,384777.72839821543
2713,180378.00952668703
2714,161559.02074881803
2715,175701.60283394056
2716,158716.2105995243
2717,180484.6202536121
2718,243348.86040692977
2719,146610.49363014186
2720,178465.37941909576
2721,139012.10261271373
2722,158572.8709094701
2723,145502.992654195
2724,124074.29487934249
2725,133609.3700143969
2726,140718.5028360126
2727,173222.95691211714
2728,157833.30667787394
2729,147941.5813544727
2730,141944.3195205713
2731,122462.25251908887
2732,120597.03450711544
2733,162226.7127959517
